"source_file","original_name","standardized_name"
"h243.xlsx","GVAAU22","GVAAU"
"h243.xlsx","GVASE22","GVASE"
"h243.xlsx","GVAOC22","GVAOC"
"h243.xlsx","GVANO22","GVANO"
"h243.xlsx","GVADE22","GVADE"
"h243.xlsx","GVBJA22","GVBJA"
"h243.xlsx","GVBFE22","GVBFE"
"h243.xlsx","GVBMA22","GVBMA"
"h243.xlsx","GVBAP22","GVBAP"
"h243.xlsx","GVBMY22","GVBMY"
"h243.xlsx","GVBJU22","GVBJU"
"h243.xlsx","GVBJL22","GVBJL"
"h243.xlsx","GVBAU22","GVBAU"
"h243.xlsx","GVBSE22","GVBSE"
"h243.xlsx","GVBOC22","GVBOC"
"h243.xlsx","GVBNO22","GVBNO"
"h243.xlsx","GVBDE22","GVBDE"
"h243.xlsx","GVCJA22","GVCJA"
"h243.xlsx","GVCFE22","GVCFE"
"h243.xlsx","GVCMA22","GVCMA"
"h243.xlsx","GVCAP22","GVCAP"
"h243.xlsx","GVCMY22","GVCMY"
"h243.xlsx","GVCJU22","GVCJU"
"h243.xlsx","GVCJL22","GVCJL"
"h243.xlsx","GVCAU22","GVCAU"
"h243.xlsx","GVCSE22","GVCSE"
"h243.xlsx","GVCOC22","GVCOC"
"h243.xlsx","GVCNO22","GVCNO"
"h243.xlsx","GVCDE22","GVCDE"
"h243.xlsx","VAPJA22","VAPJA"
"h243.xlsx","VAPFE22","VAPFE"
"h243.xlsx","VAPMA22","VAPMA"
"h243.xlsx","VAPAP22","VAPAP"
"h243.xlsx","VAPMY22","VAPMY"
"h243.xlsx","VAPJU22","VAPJU"
"h243.xlsx","VAPJL22","VAPJL"
"h243.xlsx","VAPAU22","VAPAU"
"h243.xlsx","VAPSE22","VAPSE"
"h243.xlsx","VAPOC22","VAPOC"
"h243.xlsx","VAPNO22","VAPNO"
"h243.xlsx","VAPDE22","VAPDE"
"h243.xlsx","IHSJA22","IHSJA"
"h243.xlsx","IHSFE22","IHSFE"
"h243.xlsx","IHSMA22","IHSMA"
"h243.xlsx","IHSAP22","IHSAP"
"h243.xlsx","IHSMY22","IHSMY"
"h243.xlsx","IHSJU22","IHSJU"
"h243.xlsx","IHSJL22","IHSJL"
"h243.xlsx","IHSAU22","IHSAU"
"h243.xlsx","IHSSE22","IHSSE"
"h243.xlsx","IHSOC22","IHSOC"
"h243.xlsx","IHSNO22","IHSNO"
"h243.xlsx","IHSDE22","IHSDE"
"h243.xlsx","PUBJA22X","PUBJAX"
"h243.xlsx","PUBFE22X","PUBFEX"
"h243.xlsx","PUBMA22X","PUBMAX"
"h243.xlsx","PUBAP22X","PUBAPX"
"h243.xlsx","PUBMY22X","PUBMYX"
"h243.xlsx","PUBJU22X","PUBJUX"
"h243.xlsx","PUBJL22X","PUBJLX"
"h243.xlsx","PUBAU22X","PUBAUX"
"h243.xlsx","PUBSE22X","PUBSEX"
"h243.xlsx","PUBOC22X","PUBOCX"
"h243.xlsx","PUBNO22X","PUBNOX"
"h243.xlsx","PUBDE22X","PUBDEX"
"h243.xlsx","PEGJA22","PEGJA"
"h243.xlsx","PEGFE22","PEGFE"
"h243.xlsx","PEGMA22","PEGMA"
"h243.xlsx","PEGAP22","PEGAP"
"h243.xlsx","PEGMY22","PEGMY"
"h243.xlsx","PEGJU22","PEGJU"
"h243.xlsx","PEGJL22","PEGJL"
"h243.xlsx","PEGAU22","PEGAU"
"h243.xlsx","PEGSE22","PEGSE"
"h243.xlsx","PEGOC22","PEGOC"
"h243.xlsx","PEGNO22","PEGNO"
"h243.xlsx","PEGDE22","PEGDE"
"h243.xlsx","PDKJA22","PDKJA"
"h243.xlsx","PDKFE22","PDKFE"
"h243.xlsx","PDKMA22","PDKMA"
"h243.xlsx","PDKAP22","PDKAP"
"h243.xlsx","PDKMY22","PDKMY"
"h243.xlsx","PDKJU22","PDKJU"
"h243.xlsx","PDKJL22","PDKJL"
"h243.xlsx","PDKAU22","PDKAU"
"h243.xlsx","PDKSE22","PDKSE"
"h243.xlsx","PDKOC22","PDKOC"
"h243.xlsx","PDKNO22","PDKNO"
"h243.xlsx","PDKDE22","PDKDE"
"h243.xlsx","PNGJA22","PNGJA"
"h243.xlsx","PNGFE22","PNGFE"
"h243.xlsx","PNGMA22","PNGMA"
"h243.xlsx","PNGAP22","PNGAP"
"h243.xlsx","PNGMY22","PNGMY"
"h243.xlsx","PNGJU22","PNGJU"
"h243.xlsx","PNGJL22","PNGJL"
"h243.xlsx","PNGAU22","PNGAU"
"h243.xlsx","PNGSE22","PNGSE"
"h243.xlsx","PNGOC22","PNGOC"
"h243.xlsx","PNGNO22","PNGNO"
"h243.xlsx","PNGDE22","PNGDE"
"h243.xlsx","POGJA22","POGJA"
"h243.xlsx","POGFE22","POGFE"
"h243.xlsx","POGMA22","POGMA"
"h243.xlsx","POGAP22","POGAP"
"h243.xlsx","POGMY22","POGMY"
"h243.xlsx","POGJU22","POGJU"
"h243.xlsx","POGJL22","POGJL"
"h243.xlsx","POGAU22","POGAU"
"h243.xlsx","POGSE22","POGSE"
"h243.xlsx","POGOC22","POGOC"
"h243.xlsx","POGNO22","POGNO"
"h243.xlsx","POGDE22","POGDE"
"h243.xlsx","POEJA22","POEJA"
"h243.xlsx","POEFE22","POEFE"
"h243.xlsx","POEMA22","POEMA"
"h243.xlsx","POEAP22","POEAP"
"h243.xlsx","POEMY22","POEMY"
"h243.xlsx","POEJU22","POEJU"
"h243.xlsx","POEJL22","POEJL"
"h243.xlsx","POEAU22","POEAU"
"h243.xlsx","POESE22","POESE"
"h243.xlsx","POEOC22","POEOC"
"h243.xlsx","POENO22","POENO"
"h243.xlsx","POEDE22","POEDE"
"h243.xlsx","PNEJA22","PNEJA"
"h243.xlsx","PNEFE22","PNEFE"
"h243.xlsx","PNEMA22","PNEMA"
"h243.xlsx","PNEAP22","PNEAP"
"h243.xlsx","PNEMY22","PNEMY"
"h243.xlsx","PNEJU22","PNEJU"
"h243.xlsx","PNEJL22","PNEJL"
"h243.xlsx","PNEAU22","PNEAU"
"h243.xlsx","PNESE22","PNESE"
"h243.xlsx","PNEOC22","PNEOC"
"h243.xlsx","PNENO22","PNENO"
"h243.xlsx","PNEDE22","PNEDE"
"h243.xlsx","PRXJA22","PRXJA"
"h243.xlsx","PRXFE22","PRXFE"
"h243.xlsx","PRXMA22","PRXMA"
"h243.xlsx","PRXAP22","PRXAP"
"h243.xlsx","PRXMY22","PRXMY"
"h243.xlsx","PRXJU22","PRXJU"
"h243.xlsx","PRXJL22","PRXJL"
"h243.xlsx","PRXAU22","PRXAU"
"h243.xlsx","PRXSE22","PRXSE"
"h243.xlsx","PRXOC22","PRXOC"
"h243.xlsx","PRXNO22","PRXNO"
"h243.xlsx","PRXDE22","PRXDE"
"h243.xlsx","PRIJA22","PRIJA"
"h243.xlsx","PRIFE22","PRIFE"
"h243.xlsx","PRIMA22","PRIMA"
"h243.xlsx","PRIAP22","PRIAP"
"h243.xlsx","PRIMY22","PRIMY"
"h243.xlsx","PRIJU22","PRIJU"
"h243.xlsx","PRIJL22","PRIJL"
"h243.xlsx","PRIAU22","PRIAU"
"h243.xlsx","PRISE22","PRISE"
"h243.xlsx","PRIOC22","PRIOC"
"h243.xlsx","PRINO22","PRINO"
"h243.xlsx","PRIDE22","PRIDE"
"h243.xlsx","HPEJA22","HPEJA"
"h243.xlsx","HPEFE22","HPEFE"
"h243.xlsx","HPEMA22","HPEMA"
"h243.xlsx","HPEAP22","HPEAP"
"h243.xlsx","HPEMY22","HPEMY"
"h243.xlsx","HPEJU22","HPEJU"
"h243.xlsx","HPEJL22","HPEJL"
"h243.xlsx","HPEAU22","HPEAU"
"h243.xlsx","HPESE22","HPESE"
"h243.xlsx","HPEOC22","HPEOC"
"h243.xlsx","HPENO22","HPENO"
"h243.xlsx","HPEDE22","HPEDE"
"h243.xlsx","HPDJA22","HPDJA"
"h243.xlsx","HPDFE22","HPDFE"
"h243.xlsx","HPDMA22","HPDMA"
"h243.xlsx","HPDAP22","HPDAP"
"h243.xlsx","HPDMY22","HPDMY"
"h243.xlsx","HPDJU22","HPDJU"
"h243.xlsx","HPDJL22","HPDJL"
"h243.xlsx","HPDAU22","HPDAU"
"h243.xlsx","HPDSE22","HPDSE"
"h243.xlsx","HPDOC22","HPDOC"
"h243.xlsx","HPDNO22","HPDNO"
"h243.xlsx","HPDDE22","HPDDE"
"h243.xlsx","HPNJA22","HPNJA"
"h243.xlsx","HPNFE22","HPNFE"
"h243.xlsx","HPNMA22","HPNMA"
"h243.xlsx","HPNAP22","HPNAP"
"h243.xlsx","HPNMY22","HPNMY"
"h243.xlsx","HPNJU22","HPNJU"
"h243.xlsx","HPNJL22","HPNJL"
"h243.xlsx","HPNAU22","HPNAU"
"h243.xlsx","HPNSE22","HPNSE"
"h243.xlsx","HPNOC22","HPNOC"
"h243.xlsx","HPNNO22","HPNNO"
"h243.xlsx","HPNDE22","HPNDE"
"h243.xlsx","HPOJA22","HPOJA"
"h243.xlsx","HPOFE22","HPOFE"
"h243.xlsx","HPOMA22","HPOMA"
"h243.xlsx","HPOAP22","HPOAP"
"h243.xlsx","HPOMY22","HPOMY"
"h243.xlsx","HPOJU22","HPOJU"
"h243.xlsx","HPOJL22","HPOJL"
"h243.xlsx","HPOAU22","HPOAU"
"h243.xlsx","HPOSE22","HPOSE"
"h243.xlsx","HPOOC22","HPOOC"
"h243.xlsx","HPONO22","HPONO"
"h243.xlsx","HPODE22","HPODE"
"h243.xlsx","HPXJA22","HPXJA"
"h243.xlsx","HPXFE22","HPXFE"
"h243.xlsx","HPXMA22","HPXMA"
"h243.xlsx","HPXAP22","HPXAP"
"h243.xlsx","HPXMY22","HPXMY"
"h243.xlsx","HPXJU22","HPXJU"
"h243.xlsx","HPXJL22","HPXJL"
"h243.xlsx","HPXAU22","HPXAU"
"h243.xlsx","HPXSE22","HPXSE"
"h243.xlsx","HPXOC22","HPXOC"
"h243.xlsx","HPXNO22","HPXNO"
"h243.xlsx","HPXDE22","HPXDE"
"h243.xlsx","HPRJA22","HPRJA"
"h243.xlsx","HPRFE22","HPRFE"
"h243.xlsx","HPRMA22","HPRMA"
"h243.xlsx","HPRAP22","HPRAP"
"h243.xlsx","HPRMY22","HPRMY"
"h243.xlsx","HPRJU22","HPRJU"
"h243.xlsx","HPRJL22","HPRJL"
"h243.xlsx","HPRAU22","HPRAU"
"h243.xlsx","HPRSE22","HPRSE"
"h243.xlsx","HPROC22","HPROC"
"h243.xlsx","HPRNO22","HPRNO"
"h243.xlsx","HPRDE22","HPRDE"
"h243.xlsx","INSJA22X","INSJAX"
"h243.xlsx","INSFE22X","INSFEX"
"h243.xlsx","INSMA22X","INSMAX"
"h243.xlsx","INSAP22X","INSAPX"
"h243.xlsx","INSMY22X","INSMYX"
"h243.xlsx","INSJU22X","INSJUX"
"h243.xlsx","INSJL22X","INSJLX"
"h243.xlsx","INSAU22X","INSAUX"
"h243.xlsx","INSSE22X","INSSEX"
"h243.xlsx","INSOC22X","INSOCX"
"h243.xlsx","INSNO22X","INSNOX"
"h243.xlsx","INSDE22X","INSDEX"
"h243.xlsx","PRVEV22","PRVEV"
"h243.xlsx","TRIEV22","TRIEV"
"h243.xlsx","MCREV22","MCREV"
"h243.xlsx","MCDEV22","MCDEV"
"h243.xlsx","VAEV22","VAEV"
"h243.xlsx","GVAEV22","GVAEV"
"h243.xlsx","GVBEV22","GVBEV"
"h243.xlsx","GVCEV22","GVCEV"
"h243.xlsx","UNINS22","UNINS"
"h243.xlsx","INSCOV22","INSCOV"
"h243.xlsx","INSURC22","INSURC"
"h243.xlsx","TRICH22X","TRICHX"
"h243.xlsx","TRI22X","TRIX"
"h243.xlsx","MCRPHD22","MCRPHD"
"h243.xlsx","MCRPD22","MCRPD"
"h243.xlsx","MCRPD22X","MCRPDX"
"h243.xlsx","MCRPHO22","MCRPHO"
"h243.xlsx","MCDHMO22","MCDHMO"
"h243.xlsx","MCDMC22","MCDMC"
"h243.xlsx","PRVHMO22","PRVHMO"
"h243.xlsx","TRICR22X","TRICRX"
"h243.xlsx","TRIAT22X","TRIATX"
"h243.xlsx","MCAID22","MCAID"
"h243.xlsx","MCAID22X","MCAIDX"
"h243.xlsx","MCARE22","MCARE"
"h243.xlsx","MCARE22X","MCAREX"
"h243.xlsx","MCDAT22X","MCDATX"
"h243.xlsx","GOVTA22","GOVTA"
"h243.xlsx","GOVAAT22","GOVAAT"
"h243.xlsx","GOVTB22","GOVTB"
"h243.xlsx","GOVBAT22","GOVBAT"
"h243.xlsx","GOVTC22","GOVTC"
"h243.xlsx","GOVCAT22","GOVCAT"
"h243.xlsx","VAPROG22","VAPROG"
"h243.xlsx","VAPRAT22","VAPRAT"
"h243.xlsx","IHS22","IHS"
"h243.xlsx","IHSAT22","IHSAT"
"h243.xlsx","PRIDK22","PRIDK"
"h243.xlsx","PRIEU22","PRIEU"
"h243.xlsx","PRING22","PRING"
"h243.xlsx","PRIOG22","PRIOG"
"h243.xlsx","PRINEO22","PRINEO"
"h243.xlsx","PRIEUO22","PRIEUO"
"h243.xlsx","PRSTX22","PRSTX"
"h243.xlsx","PRIV22","PRIV"
"h243.xlsx","PRIVAT22","PRIVAT"
"h243.xlsx","PUB22X","PUBX"
"h243.xlsx","PUBAT22X","PUBATX"
"h243.xlsx","VERFLG22","VERFLG"
"h243.xlsx","INS22X","INSX"
"h243.xlsx","INSAT22X","INSATX"
"h243.xlsx","DENTIN53_M23","DENTIN53_M"
"h243.xlsx","DNTINS22_M23","DNTINS_M"
"h243.xlsx","PMDINS22","PMDINS"
"h243.xlsx","TOTTCH22","TOTTCH"
"h243.xlsx","TOTEXP22","TOTEXP"
"h243.xlsx","TOTSLF22","TOTSLF"
"h243.xlsx","TOTMCR22","TOTMCR"
"h243.xlsx","TOTMCD22","TOTMCD"
"h243.xlsx","TOTPRV22","TOTPRV"
"h243.xlsx","TOTVA22","TOTVA"
"h243.xlsx","TOTTRI22","TOTTRI"
"h243.xlsx","TOTOFD22","TOTOFD"
"h243.xlsx","TOTSTL22","TOTSTL"
"h243.xlsx","TOTWCP22","TOTWCP"
"h243.xlsx","TOTOSR22","TOTOSR"
"h243.xlsx","TOTPTR22","TOTPTR"
"h243.xlsx","TOTOTH22","TOTOTH"
"h243.xlsx","OBTOTV22","OBTOTV"
"h243.xlsx","OBVTCH22","OBVTCH"
"h243.xlsx","OBVEXP22","OBVEXP"
"h243.xlsx","OBVSLF22","OBVSLF"
"h243.xlsx","OBVMCR22","OBVMCR"
"h243.xlsx","OBVMCD22","OBVMCD"
"h243.xlsx","OBVPRV22","OBVPRV"
"h243.xlsx","OBVVA22","OBVVA"
"h243.xlsx","OBVTRI22","OBVTRI"
"h243.xlsx","OBVOFD22","OBVOFD"
"h243.xlsx","OBVSTL22","OBVSTL"
"h243.xlsx","OBVWCP22","OBVWCP"
"h243.xlsx","OBVOSR22","OBVOSR"
"h243.xlsx","OBVPTR22","OBVPTR"
"h243.xlsx","OBVOTH22","OBVOTH"
"h243.xlsx","OBDRV22","OBDRV"
"h243.xlsx","OBDTCH22","OBDTCH"
"h243.xlsx","OBDEXP22","OBDEXP"
"h243.xlsx","OBDSLF22","OBDSLF"
"h243.xlsx","OBDMCR22","OBDMCR"
"h243.xlsx","OBDMCD22","OBDMCD"
"h243.xlsx","OBDPRV22","OBDPRV"
"h243.xlsx","OBDVA22","OBDVA"
"h243.xlsx","OBDTRI22","OBDTRI"
"h243.xlsx","OBDOFD22","OBDOFD"
"h243.xlsx","OBDSTL22","OBDSTL"
"h243.xlsx","OBDWCP22","OBDWCP"
"h243.xlsx","OBDOSR22","OBDOSR"
"h243.xlsx","OBDPTR22","OBDPTR"
"h243.xlsx","OBDOTH22","OBDOTH"
"h243.xlsx","OPTOTV22","OPTOTV"
"h243.xlsx","OPTTCH22","OPTTCH"
"h243.xlsx","OPTEXP22","OPTEXP"
"h243.xlsx","OPTSLF22","OPTSLF"
"h243.xlsx","OPTMCR22","OPTMCR"
"h243.xlsx","OPTMCD22","OPTMCD"
"h243.xlsx","OPTPRV22","OPTPRV"
"h243.xlsx","OPTVA22","OPTVA"
"h243.xlsx","OPTTRI22","OPTTRI"
"h243.xlsx","OPTOFD22","OPTOFD"
"h243.xlsx","OPTSTL22","OPTSTL"
"h243.xlsx","OPTWCP22","OPTWCP"
"h243.xlsx","OPTOSR22","OPTOSR"
"h243.xlsx","OPTPTR22","OPTPTR"
"h243.xlsx","OPTOTH22","OPTOTH"
"h243.xlsx","OPFTCH22","OPFTCH"
"h243.xlsx","OPFEXP22","OPFEXP"
"h243.xlsx","OPFSLF22","OPFSLF"
"h243.xlsx","OPFMCR22","OPFMCR"
"h243.xlsx","OPFMCD22","OPFMCD"
"h243.xlsx","OPFPRV22","OPFPRV"
"h243.xlsx","OPFVA22","OPFVA"
"h243.xlsx","OPFTRI22","OPFTRI"
"h243.xlsx","OPFOFD22","OPFOFD"
"h243.xlsx","OPFSTL22","OPFSTL"
"h243.xlsx","OPFWCP22","OPFWCP"
"h243.xlsx","OPFOSR22","OPFOSR"
"h243.xlsx","OPFPTR22","OPFPTR"
"h243.xlsx","OPFOTH22","OPFOTH"
"h243.xlsx","OPDEXP22","OPDEXP"
"h243.xlsx","OPDTCH22","OPDTCH"
"h243.xlsx","OPDSLF22","OPDSLF"
"h243.xlsx","OPDMCR22","OPDMCR"
"h243.xlsx","OPDMCD22","OPDMCD"
"h243.xlsx","OPDPRV22","OPDPRV"
"h243.xlsx","OPDVA22","OPDVA"
"h243.xlsx","OPDTRI22","OPDTRI"
"h243.xlsx","OPDOFD22","OPDOFD"
"h243.xlsx","OPDSTL22","OPDSTL"
"h243.xlsx","OPDWCP22","OPDWCP"
"h243.xlsx","OPDOSR22","OPDOSR"
"h243.xlsx","OPDPTR22","OPDPTR"
"h243.xlsx","OPDOTH22","OPDOTH"
"h243.xlsx","OPDRV22","OPDRV"
"h243.xlsx","OPVTCH22","OPVTCH"
"h243.xlsx","OPVEXP22","OPVEXP"
"h243.xlsx","OPVSLF22","OPVSLF"
"h243.xlsx","OPVMCR22","OPVMCR"
"h243.xlsx","OPVMCD22","OPVMCD"
"h243.xlsx","OPVPRV22","OPVPRV"
"h243.xlsx","OPVVA22","OPVVA"
"h243.xlsx","OPVTRI22","OPVTRI"
"h243.xlsx","OPVOFD22","OPVOFD"
"h243.xlsx","OPVSTL22","OPVSTL"
"h243.xlsx","OPVWCP22","OPVWCP"
"h243.xlsx","OPVOSR22","OPVOSR"
"h243.xlsx","OPVPTR22","OPVPTR"
"h243.xlsx","OPVOTH22","OPVOTH"
"h243.xlsx","OPSEXP22","OPSEXP"
"h243.xlsx","OPSTCH22","OPSTCH"
"h243.xlsx","OPSSLF22","OPSSLF"
"h243.xlsx","OPSMCR22","OPSMCR"
"h243.xlsx","OPSMCD22","OPSMCD"
"h243.xlsx","OPSPRV22","OPSPRV"
"h243.xlsx","OPSVA22","OPSVA"
"h243.xlsx","OPSTRI22","OPSTRI"
"h243.xlsx","OPSOFD22","OPSOFD"
"h243.xlsx","OPSSTL22","OPSSTL"
"h243.xlsx","OPSWCP22","OPSWCP"
"h243.xlsx","OPSOSR22","OPSOSR"
"h243.xlsx","OPSPTR22","OPSPTR"
"h243.xlsx","OPSOTH22","OPSOTH"
"h243.xlsx","ERTOT22","ERTOT"
"h243.xlsx","ERTTCH22","ERTTCH"
"h243.xlsx","ERTEXP22","ERTEXP"
"h243.xlsx","ERTSLF22","ERTSLF"
"h243.xlsx","ERTMCR22","ERTMCR"
"h243.xlsx","ERTMCD22","ERTMCD"
"h243.xlsx","ERTPRV22","ERTPRV"
"h243.xlsx","ERTVA22","ERTVA"
"h243.xlsx","ERTTRI22","ERTTRI"
"h243.xlsx","ERTOFD22","ERTOFD"
"h243.xlsx","ERTSTL22","ERTSTL"
"h243.xlsx","ERTWCP22","ERTWCP"
"h243.xlsx","ERTOSR22","ERTOSR"
"h243.xlsx","ERTPTR22","ERTPTR"
"h243.xlsx","ERTOTH22","ERTOTH"
"h243.xlsx","ERFTCH22","ERFTCH"
"h243.xlsx","ERFEXP22","ERFEXP"
"h243.xlsx","ERFSLF22","ERFSLF"
"h243.xlsx","ERFMCR22","ERFMCR"
"h243.xlsx","ERFMCD22","ERFMCD"
"h243.xlsx","ERFPRV22","ERFPRV"
"h243.xlsx","ERFVA22","ERFVA"
"h243.xlsx","ERFTRI22","ERFTRI"
"h243.xlsx","ERFOFD22","ERFOFD"
"h243.xlsx","ERFSTL22","ERFSTL"
"h243.xlsx","ERFWCP22","ERFWCP"
"h243.xlsx","ERFOSR22","ERFOSR"
"h243.xlsx","ERFPTR22","ERFPTR"
"h243.xlsx","ERFOTH22","ERFOTH"
"h243.xlsx","ERDEXP22","ERDEXP"
"h243.xlsx","ERDTCH22","ERDTCH"
"h243.xlsx","ERDSLF22","ERDSLF"
"h243.xlsx","ERDMCR22","ERDMCR"
"h243.xlsx","ERDMCD22","ERDMCD"
"h243.xlsx","ERDPRV22","ERDPRV"
"h243.xlsx","ERDVA22","ERDVA"
"h243.xlsx","ERDTRI22","ERDTRI"
"h243.xlsx","ERDOFD22","ERDOFD"
"h243.xlsx","ERDSTL22","ERDSTL"
"h243.xlsx","ERDWCP22","ERDWCP"
"h243.xlsx","ERDOSR22","ERDOSR"
"h243.xlsx","ERDPTR22","ERDPTR"
"h243.xlsx","ERDOTH22","ERDOTH"
"h243.xlsx","IPDIS22","IPDIS"
"h243.xlsx","IPTEXP22","IPTEXP"
"h243.xlsx","IPTTCH22","IPTTCH"
"h243.xlsx","IPTSLF22","IPTSLF"
"h243.xlsx","IPTMCR22","IPTMCR"
"h243.xlsx","IPTMCD22","IPTMCD"
"h243.xlsx","IPTPRV22","IPTPRV"
"h243.xlsx","IPTVA22","IPTVA"
"h243.xlsx","IPTTRI22","IPTTRI"
"h243.xlsx","IPTOFD22","IPTOFD"
"h243.xlsx","IPTSTL22","IPTSTL"
"h243.xlsx","IPTWCP22","IPTWCP"
"h243.xlsx","IPTOSR22","IPTOSR"
"h243.xlsx","IPTPTR22","IPTPTR"
"h243.xlsx","IPTOTH22","IPTOTH"
"h243.xlsx","IPFEXP22","IPFEXP"
"h243.xlsx","IPFTCH22","IPFTCH"
"h243.xlsx","IPFSLF22","IPFSLF"
"h243.xlsx","IPFMCR22","IPFMCR"
"h243.xlsx","IPFMCD22","IPFMCD"
"h243.xlsx","IPFPRV22","IPFPRV"
"h243.xlsx","IPFVA22","IPFVA"
"h243.xlsx","IPFTRI22","IPFTRI"
"h243.xlsx","IPFOFD22","IPFOFD"
"h243.xlsx","IPFSTL22","IPFSTL"
"h243.xlsx","IPFWCP22","IPFWCP"
"h243.xlsx","IPFOSR22","IPFOSR"
"h243.xlsx","IPFPTR22","IPFPTR"
"h243.xlsx","IPFOTH22","IPFOTH"
"h243.xlsx","IPDEXP22","IPDEXP"
"h243.xlsx","IPDTCH22","IPDTCH"
"h243.xlsx","IPDSLF22","IPDSLF"
"h243.xlsx","IPDMCR22","IPDMCR"
"h243.xlsx","IPDMCD22","IPDMCD"
"h243.xlsx","IPDPRV22","IPDPRV"
"h243.xlsx","IPDVA22","IPDVA"
"h243.xlsx","IPDTRI22","IPDTRI"
"h243.xlsx","IPDOFD22","IPDOFD"
